edad;ingresos;genero;ciudad;educacion
67;33367315;Masculino;CARTAGENA;Secundaria
20;75384212;Femenino;CARTAGENA;Secundaria
53;95109021;Masculino;CUCUTA;Pregrado
21;83377393;Masculino;CUCUTA;Postgrado
28;24391220;Masculino;BARRANQUILLA;Secundaria
58;53379282;Femenino;CUCUTA;Secundaria
50;77994624;Femenino;SANTA MARTA;Secundaria
45;31797185;Femenino;CUCUTA;Secundaria
49;55729308;Masculino;CALI;Pregrado
33;92467664;Masculino;BOGOTA;Postgrado
26;25872833;Femenino;SANTA MARTA;Secundaria
28;16390339;Femenino;PEREIRA;Secundaria
23;79323812;Masculino;CALI;Secundaria
66;5731012;Femenino;BUCARAMANGA;Postgrado
44;30576570;Masculino;BUCARAMANGA;Secundaria
29;92418564;Masculino;SANTA MARTA;Pregrado
39;80254896;Masculino;SANTA MARTA;Secundaria
57;45723808;Masculino;CUCUTA;Postgrado
65;23986214;Masculino;BOGOTA;Postgrado
54;42798469;Femenino;MEDELLIN;Pregrado
38;52608360;Masculino;CALI;Postgrado
50;30244832;Masculino;CUCUTA;Postgrado
34;38412381;Masculino;MANIZALES;Postgrado
46;70486905;Masculino;BUCARAMANGA;Secundaria
57;65042780;Masculino;BUCARAMANGA;Postgrado
27;5766534;Femenino;CARTAGENA;Pregrado
35;23160483;Femenino;PEREIRA;Secundaria
64;40388201;Femenino;SANTA MARTA;Pregrado
69;58254225;Femenino;PEREIRA;Postgrado
30;79464253;Femenino;CUCUTA;Secundaria
44;1234391;Masculino;PEREIRA;Pregrado
27;68921116;Masculino;PEREIRA;Postgrado
49;51760657;Femenino;CALI;Secundaria
58;18442944;Femenino;BUCARAMANGA;Pregrado
62;40077567;Masculino;CARTAGENA;Postgrado
20;76014087;Masculino;CARTAGENA;Secundaria
39;83076984;Femenino;BARRANQUILLA;Pregrado
44;13584458;Femenino;BUCARAMANGA;Secundaria
20;94350683;Femenino;CALI;Secundaria
50;96410659;Masculino;MEDELLIN;Postgrado
19;73800648;Femenino;CARTAGENA;Pregrado
28;97012789;Femenino;BUCARAMANGA;Secundaria
63;76019104;Masculino;PEREIRA;Pregrado
27;34677779;Femenino;BARRANQUILLA;Secundaria
56;86630839;Masculino;CARTAGENA;Pregrado
50;43236554;Masculino;BARRANQUILLA;Secundaria
24;48018056;Masculino;BARRANQUILLA;Postgrado
32;52324006;Masculino;BOGOTA;Pregrado
43;20878234;Masculino;CUCUTA;Secundaria
28;6132680;Masculino;SANTA MARTA;Secundaria
55;26498684;Femenino;BOGOTA;Postgrado
44;35673882;Femenino;MANIZALES;Pregrado
56;22746745;Masculino;BUCARAMANGA;Postgrado
24;80942516;Masculino;MEDELLIN;Pregrado
18;83185131;Femenino;MANIZALES;Pregrado
27;15214317;Femenino;CARTAGENA;Postgrado
38;68895504;Femenino;MEDELLIN;Postgrado
32;26010934;Femenino;MEDELLIN;Secundaria
47;64396852;Masculino;CALI;Secundaria
47;92293458;Femenino;BUCARAMANGA;Postgrado
25;47284391;Femenino;CARTAGENA;Pregrado
41;38719581;Femenino;MEDELLIN;Pregrado
36;54153465;Masculino;CARTAGENA;Postgrado
20;48625818;Femenino;CARTAGENA;Postgrado
32;93052874;Masculino;BOGOTA;Postgrado
53;16759964;Masculino;SANTA MARTA;Postgrado
23;5197564;Masculino;MANIZALES;Postgrado
59;60392906;Masculino;SANTA MARTA;Pregrado
67;82176782;Masculino;BUCARAMANGA;Pregrado
65;88861524;Femenino;BUCARAMANGA;Pregrado
35;83860678;Masculino;CALI;Pregrado
55;7216501;Femenino;BUCARAMANGA;Pregrado
36;59725747;Masculino;PEREIRA;Pregrado
66;68094191;Femenino;MANIZALES;Pregrado
67;52263761;Masculino;SANTA MARTA;Secundaria
47;13423527;Femenino;CUCUTA;Secundaria
30;6240821;Masculino;MEDELLIN;Postgrado
56;53865280;Masculino;BUCARAMANGA;Postgrado
69;81232939;Masculino;PEREIRA;Postgrado
29;10419685;Masculino;BUCARAMANGA;Postgrado
51;77037522;Femenino;PEREIRA;Secundaria
29;78574644;Masculino;MANIZALES;Pregrado
61;51043630;Femenino;MANIZALES;Pregrado
41;26169221;Femenino;BOGOTA;Postgrado
21;84776593;Masculino;MANIZALES;Secundaria
53;69602234;Masculino;MANIZALES;Pregrado
67;81935145;Masculino;CUCUTA;Postgrado
65;85270425;Femenino;CALI;Postgrado
31;99957500;Femenino;MANIZALES;Postgrado
34;25278640;Femenino;CALI;Secundaria
66;6363265;Masculino;CALI;Secundaria
20;86920022;Femenino;BUCARAMANGA;Postgrado
55;59716494;Femenino;MEDELLIN;Secundaria
40;56788095;Femenino;MEDELLIN;Secundaria
30;83581042;Masculino;BOGOTA;Postgrado
26;65956711;Femenino;BARRANQUILLA;Pregrado
38;22835880;Masculino;MEDELLIN;Secundaria
58;62692282;Masculino;BOGOTA;Secundaria
25;49887118;Masculino;PEREIRA;Postgrado
34;43843553;Masculino;CUCUTA;Pregrado
33;42122741;Masculino;BOGOTA;Pregrado
33;60409818;Femenino;BOGOTA;Secundaria
45;2098441;Femenino;BARRANQUILLA;Secundaria
68;79200897;Femenino;BUCARAMANGA;Secundaria
33;77486621;Femenino;MANIZALES;Pregrado
63;6232101;Femenino;CALI;Postgrado
69;51926812;Masculino;CUCUTA;Secundaria
63;94788625;Femenino;PEREIRA;Postgrado
31;9170640;Femenino;BOGOTA;Pregrado
63;6361305;Masculino;CUCUTA;Secundaria
61;78734994;Masculino;BUCARAMANGA;Secundaria
55;96850135;Masculino;SANTA MARTA;Pregrado
37;47881430;Masculino;PEREIRA;Secundaria
62;97573896;Femenino;BOGOTA;Secundaria
65;7170445;Masculino;MANIZALES;Secundaria
58;65468205;Femenino;MANIZALES;Secundaria
51;71026252;Femenino;MANIZALES;Postgrado
46;37413566;Femenino;SANTA MARTA;Postgrado
20;37559694;Masculino;CALI;Postgrado
27;65234119;Femenino;BOGOTA;Postgrado
37;26881809;Masculino;BOGOTA;Pregrado
19;67293355;Masculino;BARRANQUILLA;Postgrado
44;14141208;Femenino;MANIZALES;Secundaria
49;77054879;Femenino;SANTA MARTA;Secundaria
27;25162635;Masculino;CALI;Secundaria
57;73416517;Femenino;BARRANQUILLA;Pregrado
34;20652620;Femenino;BARRANQUILLA;Pregrado
50;10582083;Femenino;CALI;Pregrado
23;47703882;Masculino;PEREIRA;Pregrado
56;89939171;Femenino;CUCUTA;Secundaria
64;45924020;Masculino;CARTAGENA;Secundaria
35;84571115;Masculino;BOGOTA;Postgrado
26;14914039;Masculino;BUCARAMANGA;Postgrado
25;84926269;Masculino;BUCARAMANGA;Secundaria
42;62789930;Masculino;SANTA MARTA;Secundaria
48;37937944;Masculino;MANIZALES;Postgrado
59;89904289;Masculino;PEREIRA;Secundaria
21;36680323;Masculino;BUCARAMANGA;Pregrado
37;1484261;Masculino;MEDELLIN;Secundaria
45;90004704;Femenino;BOGOTA;Postgrado
57;3817871;Femenino;BOGOTA;Pregrado
18;83425480;Femenino;CARTAGENA;Secundaria
57;33995877;Masculino;MANIZALES;Secundaria
61;79271643;Femenino;CALI;Postgrado
40;99551662;Masculino;BARRANQUILLA;Secundaria
64;16843497;Masculino;BUCARAMANGA;Secundaria
30;33120581;Masculino;MANIZALES;Pregrado
33;57393749;Masculino;CUCUTA;Secundaria
43;3372662;Femenino;PEREIRA;Postgrado
48;50340312;Masculino;BOGOTA;Postgrado
67;56120170;Masculino;SANTA MARTA;Secundaria
18;74680629;Masculino;BUCARAMANGA;Postgrado
34;25108754;Femenino;MANIZALES;Pregrado
33;2487323;Masculino;MEDELLIN;Pregrado
54;17385184;Masculino;BARRANQUILLA;Secundaria
69;64068967;Masculino;MEDELLIN;Secundaria
27;9124928;Masculino;SANTA MARTA;Postgrado
55;52626202;Femenino;SANTA MARTA;Postgrado
61;61135687;Femenino;SANTA MARTA;Postgrado
48;94779711;Femenino;CARTAGENA;Secundaria
27;95687733;Femenino;MANIZALES;Secundaria
66;72476793;Femenino;CUCUTA;Postgrado
51;50806939;Masculino;CUCUTA;Secundaria
68;69684375;Masculino;MANIZALES;Pregrado
69;72039878;Masculino;MEDELLIN;Secundaria
23;51364120;Femenino;CALI;Pregrado
45;65826784;Femenino;SANTA MARTA;Postgrado
45;64272431;Masculino;BOGOTA;Pregrado
30;95962538;Femenino;PEREIRA;Postgrado
58;30242679;Masculino;CALI;Secundaria
29;11832853;Masculino;BARRANQUILLA;Postgrado
67;10461106;Femenino;BOGOTA;Postgrado
57;57266374;Masculino;BOGOTA;Postgrado
67;91735440;Masculino;CARTAGENA;Pregrado
19;99823019;Femenino;MANIZALES;Secundaria
25;14666035;Masculino;CARTAGENA;Secundaria
59;23472972;Masculino;CALI;Postgrado
26;35642126;Masculino;SANTA MARTA;Secundaria
67;55441412;Femenino;SANTA MARTA;Secundaria
25;56779154;Femenino;MEDELLIN;Secundaria
68;87868777;Femenino;BUCARAMANGA;Secundaria
20;74253604;Masculino;SANTA MARTA;Secundaria
26;86415179;Femenino;CUCUTA;Secundaria
30;23219283;Masculino;BOGOTA;Pregrado
26;10142686;Femenino;BUCARAMANGA;Secundaria
48;50659260;Masculino;BOGOTA;Pregrado
42;23847007;Femenino;CALI;Secundaria
69;37566588;Femenino;BUCARAMANGA;Postgrado
61;14358701;Masculino;CARTAGENA;Pregrado
62;50689987;Femenino;PEREIRA;Pregrado
25;26733665;Femenino;SANTA MARTA;Postgrado
64;17483306;Femenino;BOGOTA;Postgrado
48;27319504;Femenino;MANIZALES;Pregrado
62;44594737;Masculino;BUCARAMANGA;Pregrado
62;75250421;Masculino;CALI;Pregrado
48;80881140;Masculino;CALI;Postgrado
34;37447149;Masculino;CUCUTA;Postgrado
64;17119749;Masculino;SANTA MARTA;Postgrado
36;70736784;Masculino;PEREIRA;Pregrado
20;59846657;Femenino;PEREIRA;Postgrado
63;27968755;Femenino;MANIZALES;Secundaria
47;32043372;Masculino;SANTA MARTA;Secundaria
27;52315767;Femenino;CALI;Postgrado
66;70902435;Femenino;CARTAGENA;Pregrado
46;52765837;Femenino;CUCUTA;Secundaria
57;74798666;Masculino;SANTA MARTA;Postgrado
35;53915731;Masculino;MEDELLIN;Pregrado
29;58054636;Femenino;BUCARAMANGA;Pregrado
66;9575062;Masculino;BOGOTA;Postgrado
40;81853420;Femenino;BARRANQUILLA;Postgrado
28;95763561;Femenino;MANIZALES;Postgrado
26;21330315;Masculino;BUCARAMANGA;Postgrado
41;95732957;Femenino;MEDELLIN;Secundaria
42;7603745;Masculino;MANIZALES;Postgrado
42;62255997;Masculino;PEREIRA;Pregrado
64;18517391;Femenino;BARRANQUILLA;Secundaria
26;58913257;Femenino;CARTAGENA;Secundaria
29;13193945;Masculino;MANIZALES;Postgrado
28;92133844;Masculino;CUCUTA;Pregrado
66;47505268;Femenino;BOGOTA;Secundaria
55;42409718;Masculino;MEDELLIN;Secundaria
45;35651738;Femenino;BOGOTA;Pregrado
25;25145705;Femenino;BOGOTA;Postgrado
27;40262875;Masculino;CUCUTA;Secundaria
42;85899058;Femenino;SANTA MARTA;Secundaria
64;53336762;Masculino;PEREIRA;Pregrado
53;94643489;Femenino;SANTA MARTA;Pregrado
67;58068446;Femenino;MEDELLIN;Secundaria
60;31495965;Femenino;CUCUTA;Pregrado
26;19871715;Femenino;MANIZALES;Pregrado
58;32552418;Femenino;PEREIRA;Secundaria
25;1121389;Masculino;PEREIRA;Postgrado
20;94745772;Femenino;MANIZALES;Pregrado
35;25581716;Femenino;CUCUTA;Postgrado
63;43560960;Masculino;CARTAGENA;Pregrado
52;74304469;Masculino;CALI;Secundaria
34;86342507;Femenino;CUCUTA;Postgrado
53;87280317;Masculino;CARTAGENA;Pregrado
45;52540329;Femenino;CUCUTA;Secundaria
67;98797132;Masculino;CUCUTA;Pregrado
32;62928729;Masculino;PEREIRA;Secundaria
36;60460566;Femenino;BUCARAMANGA;Postgrado
39;27051851;Masculino;CALI;Secundaria
23;92236894;Masculino;CALI;Postgrado
64;72953703;Femenino;MANIZALES;Postgrado
24;49346673;Masculino;CARTAGENA;Pregrado
61;40717402;Masculino;BARRANQUILLA;Postgrado
65;44728562;Masculino;MEDELLIN;Postgrado
26;71157780;Masculino;SANTA MARTA;Postgrado
37;94266414;Femenino;SANTA MARTA;Postgrado
54;23069917;Masculino;BOGOTA;Pregrado
28;66026332;Femenino;BARRANQUILLA;Pregrado
19;90612460;Masculino;BUCARAMANGA;Secundaria
39;68514155;Masculino;MEDELLIN;Postgrado
65;75652989;Femenino;PEREIRA;Pregrado
53;29782872;Femenino;PEREIRA;Pregrado
22;40538316;Masculino;BUCARAMANGA;Postgrado
24;40552600;Femenino;PEREIRA;Secundaria
23;86763412;Masculino;MEDELLIN;Secundaria
39;62724287;Femenino;CALI;Secundaria
27;18173953;Femenino;PEREIRA;Postgrado
63;86294575;Masculino;SANTA MARTA;Postgrado
57;47742815;Masculino;CARTAGENA;Pregrado
63;84826034;Femenino;SANTA MARTA;Postgrado
63;32368506;Masculino;CUCUTA;Secundaria
37;2798703;Femenino;CARTAGENA;Postgrado
45;57647018;Masculino;CUCUTA;Postgrado
40;97497880;Femenino;CALI;Pregrado
52;24852750;Femenino;MEDELLIN;Secundaria
18;3640674;Femenino;SANTA MARTA;Secundaria
46;96642149;Femenino;BOGOTA;Pregrado
26;61902235;Femenino;BARRANQUILLA;Secundaria
26;78509782;Femenino;CUCUTA;Postgrado
39;45056559;Femenino;CARTAGENA;Pregrado
19;93337798;Femenino;CUCUTA;Postgrado
33;58494531;Masculino;MEDELLIN;Postgrado
57;20267871;Femenino;CARTAGENA;Secundaria
23;42649974;Masculino;CARTAGENA;Postgrado
30;96206847;Masculino;SANTA MARTA;Postgrado
50;59244108;Masculino;SANTA MARTA;Postgrado
36;13296803;Masculino;PEREIRA;Pregrado
32;41966310;Femenino;CUCUTA;Postgrado
50;15053632;Femenino;BUCARAMANGA;Secundaria
27;87708523;Masculino;CARTAGENA;Pregrado
18;47868684;Masculino;CALI;Pregrado
29;4713255;Femenino;CALI;Pregrado
60;14814928;Masculino;BUCARAMANGA;Pregrado
46;17175101;Femenino;BARRANQUILLA;Postgrado
34;90124481;Femenino;MEDELLIN;Secundaria
21;24495910;Masculino;BARRANQUILLA;Postgrado
46;18037082;Masculino;MEDELLIN;Secundaria
24;29924082;Femenino;BARRANQUILLA;Pregrado
61;8022317;Femenino;BARRANQUILLA;Pregrado
30;59736577;Femenino;CALI;Pregrado
22;57499966;Femenino;BARRANQUILLA;Secundaria
23;43685304;Femenino;SANTA MARTA;Postgrado
51;35301702;Femenino;PEREIRA;Postgrado
24;32297399;Masculino;CALI;Pregrado
63;90717788;Femenino;BUCARAMANGA;Pregrado
45;7083436;Femenino;MANIZALES;Secundaria
63;59408624;Femenino;CALI;Pregrado
27;49194081;Masculino;BUCARAMANGA;Secundaria
21;65155207;Femenino;PEREIRA;Secundaria
20;44077665;Masculino;MEDELLIN;Secundaria
42;76799056;Femenino;CUCUTA;Pregrado
40;28535122;Masculino;CALI;Secundaria
44;44782578;Masculino;BARRANQUILLA;Postgrado
31;67443037;Masculino;BARRANQUILLA;Postgrado
55;62862988;Femenino;BOGOTA;Postgrado
49;44946227;Femenino;PEREIRA;Secundaria
40;48077873;Masculino;BOGOTA;Pregrado
64;80720730;Masculino;BUCARAMANGA;Pregrado
57;9867954;Masculino;PEREIRA;Pregrado
54;48810655;Femenino;BUCARAMANGA;Postgrado
20;95585664;Masculino;SANTA MARTA;Postgrado
52;90725211;Masculino;BARRANQUILLA;Pregrado
30;38620108;Femenino;CUCUTA;Postgrado
51;31934120;Femenino;BUCARAMANGA;Pregrado
41;17550626;Femenino;MEDELLIN;Secundaria
18;47857851;Femenino;MANIZALES;Postgrado
29;32075266;Femenino;CARTAGENA;Postgrado
25;20750321;Masculino;SANTA MARTA;Secundaria
36;78698191;Masculino;BARRANQUILLA;Secundaria
26;75360633;Masculino;BUCARAMANGA;Pregrado
45;10232642;Masculino;BUCARAMANGA;Postgrado
31;87330506;Masculino;CARTAGENA;Pregrado
44;44779988;Femenino;MANIZALES;Postgrado
35;62643403;Femenino;SANTA MARTA;Postgrado
59;4966671;Masculino;CARTAGENA;Postgrado
58;15734644;Masculino;CARTAGENA;Secundaria
23;4447523;Femenino;BOGOTA;Pregrado
50;59683022;Masculino;CALI;Postgrado
54;39350800;Masculino;CARTAGENA;Postgrado
59;83180187;Masculino;BUCARAMANGA;Pregrado
42;8192789;Femenino;CUCUTA;Pregrado
30;23575887;Femenino;MEDELLIN;Postgrado
40;8603787;Masculino;CUCUTA;Secundaria
53;39945919;Femenino;BARRANQUILLA;Secundaria
50;29196024;Femenino;CALI;Postgrado
38;81984329;Masculino;BUCARAMANGA;Secundaria
51;15937678;Femenino;SANTA MARTA;Pregrado
53;27361915;Masculino;MEDELLIN;Pregrado
34;49741865;Masculino;SANTA MARTA;Secundaria
27;90456171;Femenino;MEDELLIN;Secundaria
40;20068131;Masculino;BOGOTA;Pregrado
61;1184964;Masculino;MANIZALES;Postgrado
19;45735011;Masculino;BUCARAMANGA;Secundaria
52;45725222;Femenino;BOGOTA;Secundaria
31;35264952;Femenino;BOGOTA;Postgrado
64;50330750;Femenino;SANTA MARTA;Secundaria
62;52010693;Femenino;CALI;Pregrado
58;13776662;Masculino;MANIZALES;Pregrado
19;35926838;Femenino;CALI;Pregrado
36;40322952;Masculino;CUCUTA;Postgrado
33;28554832;Masculino;BOGOTA;Postgrado
60;50441059;Masculino;CALI;Secundaria
61;47220313;Masculino;BOGOTA;Secundaria
42;17879140;Femenino;BUCARAMANGA;Secundaria
18;46713924;Femenino;MEDELLIN;Secundaria
19;41614412;Masculino;CARTAGENA;Pregrado
65;25633392;Femenino;BARRANQUILLA;Secundaria
44;46367467;Femenino;BOGOTA;Postgrado
19;41997078;Masculino;BOGOTA;Secundaria
47;16928953;Femenino;PEREIRA;Postgrado
68;53891786;Femenino;PEREIRA;Postgrado
27;51508799;Masculino;CARTAGENA;Pregrado
36;3486689;Femenino;MANIZALES;Pregrado
59;58574722;Femenino;MEDELLIN;Secundaria
33;5820689;Femenino;BARRANQUILLA;Secundaria
30;86968972;Masculino;MEDELLIN;Pregrado
65;25055864;Masculino;MEDELLIN;Secundaria
67;95678661;Femenino;SANTA MARTA;Secundaria
25;62289544;Femenino;MANIZALES;Secundaria
67;71413725;Masculino;BUCARAMANGA;Postgrado
48;15558978;Femenino;BUCARAMANGA;Secundaria
62;28710066;Masculino;MANIZALES;Postgrado
42;80236347;Masculino;MEDELLIN;Secundaria
56;11925401;Femenino;CALI;Pregrado
38;48286292;Femenino;CALI;Postgrado
67;2834978;Masculino;BOGOTA;Postgrado
55;51188152;Femenino;CARTAGENA;Pregrado
58;30460982;Femenino;BOGOTA;Pregrado
46;55241164;Masculino;BUCARAMANGA;Postgrado
23;30276696;Masculino;MANIZALES;Postgrado
35;72668394;Masculino;CUCUTA;Postgrado
66;82835700;Femenino;CARTAGENA;Pregrado
61;20873083;Masculino;BOGOTA;Pregrado
52;98046012;Femenino;CUCUTA;Secundaria
44;89769111;Femenino;BUCARAMANGA;Secundaria
22;25886267;Femenino;BOGOTA;Pregrado
24;84304870;Femenino;BOGOTA;Pregrado
27;79983959;Femenino;BUCARAMANGA;Pregrado
27;42885915;Femenino;BARRANQUILLA;Secundaria
68;45177383;Masculino;CUCUTA;Postgrado
45;25542019;Femenino;CUCUTA;Postgrado
53;63921672;Masculino;MANIZALES;Pregrado
27;12559790;Femenino;CARTAGENA;Secundaria
67;37919560;Masculino;MEDELLIN;Secundaria
52;93357756;Femenino;CALI;Postgrado
52;39353623;Femenino;BOGOTA;Postgrado
54;68513106;Femenino;CARTAGENA;Pregrado
65;67986788;Femenino;CARTAGENA;Pregrado
37;14701502;Femenino;PEREIRA;Postgrado
30;72365966;Masculino;SANTA MARTA;Postgrado
28;37869508;Femenino;CUCUTA;Postgrado
62;99978756;Femenino;BOGOTA;Secundaria
36;40481001;Masculino;CARTAGENA;Pregrado
45;9223172;Masculino;CUCUTA;Postgrado
55;71263502;Masculino;SANTA MARTA;Postgrado
62;59390733;Femenino;SANTA MARTA;Pregrado
21;58896886;Femenino;CUCUTA;Secundaria
54;6208275;Masculino;PEREIRA;Secundaria
36;8112826;Masculino;CUCUTA;Postgrado
54;43655164;Femenino;CARTAGENA;Postgrado
31;72132700;Femenino;SANTA MARTA;Pregrado
48;20542098;Femenino;SANTA MARTA;Secundaria
45;99502581;Femenino;CALI;Postgrado
53;74710398;Femenino;MEDELLIN;Secundaria
61;65547033;Masculino;BUCARAMANGA;Postgrado
55;75416451;Femenino;MEDELLIN;Secundaria
36;21695913;Masculino;MEDELLIN;Pregrado
59;37011503;Femenino;PEREIRA;Pregrado
18;92967585;Femenino;BOGOTA;Secundaria
40;68911801;Femenino;SANTA MARTA;Secundaria
45;35119585;Femenino;MEDELLIN;Secundaria
65;72492405;Femenino;MANIZALES;Secundaria
21;41665655;Masculino;BOGOTA;Secundaria
58;48232392;Masculino;SANTA MARTA;Pregrado
35;4678292;Masculino;BOGOTA;Postgrado
66;58404588;Masculino;CALI;Postgrado
64;51062752;Masculino;CALI;Secundaria
68;39253411;Masculino;CALI;Pregrado
56;51934926;Masculino;MEDELLIN;Postgrado
42;3281618;Femenino;PEREIRA;Postgrado
35;89384593;Femenino;CARTAGENA;Postgrado
23;77691630;Masculino;MEDELLIN;Postgrado
36;46305479;Masculino;SANTA MARTA;Pregrado
29;72670149;Femenino;CUCUTA;Secundaria
42;46784166;Masculino;CALI;Secundaria
52;10894078;Femenino;BARRANQUILLA;Pregrado
18;4745135;Masculino;BOGOTA;Pregrado
22;22876430;Femenino;BUCARAMANGA;Secundaria
18;85983712;Femenino;BARRANQUILLA;Pregrado
25;69426795;Masculino;CUCUTA;Pregrado
56;78115069;Masculino;PEREIRA;Postgrado
64;98157125;Femenino;MANIZALES;Pregrado
60;15499792;Masculino;BARRANQUILLA;Postgrado
35;8351162;Masculino;BARRANQUILLA;Pregrado
63;37778150;Femenino;BUCARAMANGA;Pregrado
26;93963593;Femenino;CARTAGENA;Secundaria
22;47700488;Masculino;CARTAGENA;Postgrado
21;30377602;Femenino;PEREIRA;Secundaria
61;73404246;Masculino;CARTAGENA;Pregrado
46;56591643;Femenino;MEDELLIN;Postgrado
18;35325140;Masculino;CALI;Secundaria
47;63838720;Masculino;CARTAGENA;Secundaria
62;86630898;Masculino;CARTAGENA;Secundaria
18;99945583;Femenino;MEDELLIN;Secundaria
20;82302200;Femenino;CARTAGENA;Secundaria
39;93304841;Femenino;PEREIRA;Postgrado
25;78638029;Femenino;BOGOTA;Postgrado
35;73499665;Masculino;SANTA MARTA;Pregrado
42;74383651;Masculino;BUCARAMANGA;Pregrado
65;75868898;Femenino;CUCUTA;Pregrado
69;9966982;Masculino;SANTA MARTA;Postgrado
37;17028057;Femenino;PEREIRA;Pregrado
48;26357480;Masculino;SANTA MARTA;Postgrado
47;59790584;Femenino;CALI;Postgrado
33;37145755;Masculino;BUCARAMANGA;Postgrado
19;24524243;Femenino;PEREIRA;Secundaria
34;11597189;Femenino;MANIZALES;Postgrado
27;30548232;Masculino;BOGOTA;Postgrado
24;63467031;Masculino;BUCARAMANGA;Pregrado
59;7647886;Femenino;BARRANQUILLA;Postgrado
68;27983278;Masculino;BOGOTA;Secundaria
69;74701049;Femenino;BARRANQUILLA;Secundaria
26;17925576;Femenino;PEREIRA;Pregrado
34;9200491;Femenino;SANTA MARTA;Secundaria
26;27113778;Femenino;BARRANQUILLA;Postgrado
26;30340219;Masculino;MEDELLIN;Secundaria
54;37485950;Masculino;BOGOTA;Postgrado
41;60504847;Masculino;CARTAGENA;Postgrado
56;49040019;Masculino;BUCARAMANGA;Postgrado
28;76134075;Femenino;CALI;Postgrado
25;22135820;Femenino;BOGOTA;Secundaria
42;1740470;Femenino;CARTAGENA;Postgrado
63;8446062;Masculino;CUCUTA;Secundaria
19;69811573;Masculino;BOGOTA;Secundaria
27;62480786;Femenino;BOGOTA;Secundaria
41;63239612;Masculino;BUCARAMANGA;Secundaria
65;6855284;Masculino;BARRANQUILLA;Secundaria
33;24119601;Masculino;CUCUTA;Postgrado
36;4196842;Femenino;PEREIRA;Pregrado
48;99212000;Femenino;BOGOTA;Secundaria
28;54187752;Masculino;MEDELLIN;Secundaria
23;46148072;Femenino;CUCUTA;Postgrado
23;69469145;Femenino;BOGOTA;Postgrado
49;74561044;Femenino;MANIZALES;Pregrado
56;15394157;Femenino;CALI;Secundaria
65;52356053;Masculino;CUCUTA;Postgrado
30;75249946;Masculino;PEREIRA;Postgrado
20;94371561;Femenino;PEREIRA;Pregrado
58;12144051;Femenino;BARRANQUILLA;Secundaria
52;47175555;Femenino;SANTA MARTA;Secundaria
55;55484734;Femenino;CALI;Pregrado
34;99812126;Masculino;CALI;Pregrado
20;30631539;Masculino;BUCARAMANGA;Secundaria
51;85633032;Masculino;CALI;Secundaria
29;49743291;Femenino;MEDELLIN;Pregrado
41;82187379;Femenino;SANTA MARTA;Secundaria
23;89144641;Masculino;CARTAGENA;Pregrado
59;21752835;Masculino;CARTAGENA;Pregrado
28;15228996;Masculino;PEREIRA;Pregrado
65;12240322;Femenino;BARRANQUILLA;Pregrado
