PassengerId;Pclass;Name;Sex;Age;SibSp;Parch;Ticket;Fare;Cabin;Embarked;Survived
2012;2;Passenger 2012;female;49.2;4;4;Ticket 2012;4.780.325.829.917.710;;Q;1
2013;1;Passenger 2013;female;54.9;0;1;Ticket 2013;1.917.244.094.864.810;F33;Q;1
2014;1;Passenger 2014;male;40.9;2;2;Ticket 2014;1.038.654.986.550.620;E34;Q;1
2015;3;Passenger 2015;female;55.8;4;2;Ticket 2015;12.494.375.016.178.600;B12;Q;0
2016;3;Passenger 2016;female;14.6;1;0;Ticket 2016;20.996.357.375.506.900;B12;C;0
2017;2;Passenger 2017;female;68.4;3;2;Ticket 2017;1.202.014.697.256.760;D56;S;1
2018;3;Passenger 2018;female;12.1;0;2;Ticket 2018;2.482.177.996.830.480;;C;1
2019;3;Passenger 2019;male;32.7;2;1;Ticket 2019;4.368.704.340.129.760;F33;Q;1
2020;1;Passenger 2020;male;6.9;4;4;Ticket 2020;35.747.139.359.753.900;C85;Q;1
2021;1;Passenger 2021;male;44.1;4;3;Ticket 2021;29.208.118.036.487.900;E34;S;1
2022;2;Passenger 2022;female;53.9;0;2;Ticket 2022;4.905.657.310.142.640;;C;0
2023;3;Passenger 2023;female;75.4;3;2;Ticket 2023;34.852.609.365.269.100;;S;1
2024;3;Passenger 2024;female;59.4;1;3;Ticket 2024;8.737.507.073.391.520;G7;S;1
2025;1;Passenger 2025;female;43.7;3;2;Ticket 2025;3.942.518.560.510.400;F33;C;1
2026;3;Passenger 2026;female;74.7;3;1;Ticket 2026;1.287.780.954.625.250;E34;S;0
2027;1;Passenger 2027;female;38.8;3;1;Ticket 2027;21.143.912.051.884.500;C85;C;1
2028;2;Passenger 2028;female;45.3;0;3;Ticket 2028;1.784.827.501.473.740;;C;1
2029;1;Passenger 2029;male;48.1;0;2;Ticket 2029;4.301.128.877.640.540;B12;Q;0
2030;3;Passenger 2030;male;33.4;1;2;Ticket 2030;6.763.950.706.313.700;B12;S;0
2031;2;Passenger 2031;female;67.2;3;4;Ticket 2031;28.499.421.678.047.000;E34;Q;0
2032;1;Passenger 2032;female;15.6;0;2;Ticket 2032;753.204.966.743.158;C85;S;1
2033;1;Passenger 2033;female;44.8;1;1;Ticket 2033;3.538.739.388.854.320;E34;S;0
2034;2;Passenger 2034;male;58.1;1;0;Ticket 2034;45.301.367.325.826.800;;Q;0
2035;2;Passenger 2035;male;72.4;3;0;Ticket 2035;22.013.078.866.429.000;G7;Q;0
2036;1;Passenger 2036;female;70.8;2;0;Ticket 2036;24.660.566.883.116.300;G7;Q;1
2037;3;Passenger 2037;female;41.2;3;0;Ticket 2037;4.640.743.040.589.670;B12;C;0
2038;1;Passenger 2038;male;51.8;2;2;Ticket 2038;2.628.907.373.814.310;G7;S;0
2039;2;Passenger 2039;male;32.1;1;2;Ticket 2039;24.636.122.683.453.200;D56;C;1
2040;1;Passenger 2040;male;38.0;0;4;Ticket 2040;29.127.290.583.863.000;E34;S;1
2041;2;Passenger 2041;male;72.6;4;2;Ticket 2041;3.461.687.194.996.610;G7;S;0
2042;2;Passenger 2042;female;74.5;1;0;Ticket 2042;57.907.270.668.080.500;D56;C;1
2043;3;Passenger 2043;male;71.7;0;3;Ticket 2043;41.144.971.123.205.000;D56;C;1
2044;2;Passenger 2044;male;11.9;1;3;Ticket 2044;22.057.498.858.936.300;F33;S;0
2045;2;Passenger 2045;female;68.2;3;1;Ticket 2045;4.081.251.239.925.530;B12;Q;0
2046;3;Passenger 2046;male;75.9;2;1;Ticket 2046;3.941.604.212.531.150;E34;Q;0
2047;2;Passenger 2047;male;29.5;1;2;Ticket 2047;1.915.902.359.847.040;D56;Q;1
2048;3;Passenger 2048;male;42.0;0;3;Ticket 2048;546.819.100.720.517;;Q;0
2049;3;Passenger 2049;female;62.5;3;0;Ticket 2049;318.720.624.573.909;G7;S;0
2050;2;Passenger 2050;male;45.4;4;0;Ticket 2050;4.406.650.199.496.520;F33;Q;1
2051;2;Passenger 2051;female;79.5;3;0;Ticket 2051;44.443.798.715.992.300;C85;Q;0
2052;1;Passenger 2052;female;37.0;2;2;Ticket 2052;4.790.434.200.304.410;G7;Q;1
2053;3;Passenger 2053;male;57.4;3;2;Ticket 2053;43.451.420.258.451.000;G7;S;1
2054;1;Passenger 2054;male;63.6;4;4;Ticket 2054;6.059.755.076.010.230;G7;C;0
2055;2;Passenger 2055;male;40.0;0;0;Ticket 2055;19.321.937.737.462.800;F33;Q;1
2056;1;Passenger 2056;male;68.7;1;0;Ticket 2056;410.178.577.053.224;C85;S;0
2057;3;Passenger 2057;female;44.1;2;2;Ticket 2057;18.629.523.796.924.400;B12;S;0
2058;1;Passenger 2058;male;33.5;4;2;Ticket 2058;30.276.651.065.795.400;E34;Q;0
2059;3;Passenger 2059;male;9.5;2;4;Ticket 2059;3.051.268.889.503.930;E34;C;0
2060;2;Passenger 2060;male;32.1;3;4;Ticket 2060;1.856.875.254.992.170;C85;C;1
2061;2;Passenger 2061;female;59.0;2;1;Ticket 2061;45.271.459.400.423.700;G7;C;0
2062;3;Passenger 2062;male;73.8;4;3;Ticket 2062;25.409.803.096.612.800;;S;0
2063;2;Passenger 2063;male;20.9;1;0;Ticket 2063;2.350.681.819.390.620;C85;Q;1
2064;2;Passenger 2064;female;29.1;1;0;Ticket 2064;49.876.930.410.263.800;C85;Q;0
2065;2;Passenger 2065;female;13.2;2;4;Ticket 2065;24.928.268.021.594.500;E34;S;1
2066;2;Passenger 2066;male;55.6;0;4;Ticket 2066;9.330.713.470.464.760;D56;Q;0
2067;3;Passenger 2067;male;76.9;2;1;Ticket 2067;25.896.936.431.740.100;;Q;1
2068;1;Passenger 2068;male;51.6;3;3;Ticket 2068;4.079.382.840.823.650;E34;C;0
2069;1;Passenger 2069;male;49.7;1;1;Ticket 2069;3.895.458.618.146.490;F33;Q;0
2070;2;Passenger 2070;male;44.7;1;3;Ticket 2070;39.534.797.372.869.300;C85;Q;0
2071;1;Passenger 2071;female;8.0;1;0;Ticket 2071;35.547.177.307.896.600;D56;S;0
2072;1;Passenger 2072;female;58.6;0;1;Ticket 2072;13.083.782.538.801.000;;S;1
2073;2;Passenger 2073;male;48.6;0;4;Ticket 2073;43.173.162.249.091.400;B12;C;0
2074;2;Passenger 2074;male;53.3;4;1;Ticket 2074;4.472.545.153.612.510;;S;0
2075;1;Passenger 2075;female;72.0;2;1;Ticket 2075;10.110.558.482.618.100;;C;0
2076;3;Passenger 2076;male;62.9;2;0;Ticket 2076;6.957.554.009.293.990;G7;C;1
2077;2;Passenger 2077;male;62.7;3;4;Ticket 2077;48.792.445.945.161.000;C85;Q;1
2078;3;Passenger 2078;male;74.2;1;4;Ticket 2078;4.348.203.620.069.320;C85;C;0
2079;1;Passenger 2079;male;79.2;0;2;Ticket 2079;4.471.518.928.689.230;B12;Q;0
2080;2;Passenger 2080;male;46.9;3;2;Ticket 2080;4.437.563.103.890.750;B12;C;0
2081;3;Passenger 2081;female;9.6;3;2;Ticket 2081;27.313.497.789.669.500;B12;S;0
2082;2;Passenger 2082;male;37.3;0;0;Ticket 2082;32.496.885.964.957.000;E34;S;0
2083;1;Passenger 2083;male;63.2;2;1;Ticket 2083;2.749.546.118.061.520;E34;S;0
2084;3;Passenger 2084;male;3.2;1;4;Ticket 2084;3.034.714.284.921.280;C85;C;0
2085;1;Passenger 2085;female;5.5;2;4;Ticket 2085;37.402.402.724.962.200;C85;C;1
2086;1;Passenger 2086;female;6.3;3;1;Ticket 2086;25.513.935.650.126.000;B12;Q;0
2087;2;Passenger 2087;female;58.8;1;4;Ticket 2087;3.256.159.920.211.630;E34;Q;1
2088;3;Passenger 2088;female;40.6;4;1;Ticket 2088;25.380.670.346.288.900;D56;Q;0
2089;1;Passenger 2089;male;30.1;3;0;Ticket 2089;2.484.466.045.496.150;E34;Q;1
2090;1;Passenger 2090;female;9.3;2;0;Ticket 2090;9.003.560.919.149.450;C85;C;0
2091;3;Passenger 2091;male;58.8;2;0;Ticket 2091;14.296.328.899.486.800;E34;C;0
2092;1;Passenger 2092;male;26.4;2;1;Ticket 2092;8.363.208.251.225.810;C85;Q;1
2093;1;Passenger 2093;female;22.0;0;1;Ticket 2093;10.185.481.633.454.400;B12;C;0
2094;3;Passenger 2094;female;52.5;3;3;Ticket 2094;4.866.238.033.080.500;G7;C;0
2095;3;Passenger 2095;female;45.2;1;4;Ticket 2095;8.079.115.565.723.820;B12;C;0
2096;3;Passenger 2096;female;29.6;2;4;Ticket 2096;13.828.886.003.107.700;B12;C;1
2097;3;Passenger 2097;female;51.7;2;3;Ticket 2097;29.734.188.058.059.900;D56;Q;0
2098;2;Passenger 2098;male;22.4;0;3;Ticket 2098;3.070.383.952.371.370;G7;Q;1
2099;3;Passenger 2099;female;63.8;1;0;Ticket 2099;8.121.719.422.319.530;D56;C;0
2100;2;Passenger 2100;female;19.1;3;3;Ticket 2100;3.978.901.257.636.800;C85;S;0
2101;2;Passenger 2101;female;13.5;4;1;Ticket 2101;3.936.754.196.168.480;;Q;0
2102;2;Passenger 2102;male;62.8;0;2;Ticket 2102;12.247.226.358.092.600;F33;Q;0
2103;1;Passenger 2103;female;56.9;3;1;Ticket 2103;1.478.898.198.243.520;D56;S;0
2104;2;Passenger 2104;male;15.4;4;3;Ticket 2104;469.303.993.402.451;C85;Q;1
2105;2;Passenger 2105;female;10.2;2;4;Ticket 2105;41.370.736.575.984.100;G7;S;0
2106;1;Passenger 2106;female;67.2;2;1;Ticket 2106;3.504.095.313.659.490;E34;S;0
2107;1;Passenger 2107;male;62.4;1;4;Ticket 2107;45.705.444.647.747.200;G7;C;1
2108;1;Passenger 2108;female;26.9;4;1;Ticket 2108;212.040.720.046.775;B12;Q;1
2109;3;Passenger 2109;male;53.0;2;4;Ticket 2109;28.185.442.667.802.900;B12;S;1
2110;1;Passenger 2110;male;10.8;2;1;Ticket 2110;9.776.858.755.196.950;B12;C;1
2111;1;Passenger 2111;male;41.1;1;4;Ticket 2111;22.687.215.814.357.100;C85;Q;0
2112;2;Passenger 2112;female;2.5;3;2;Ticket 2112;30.250.780.935.690.100;B12;C;1
2113;1;Passenger 2113;female;31.9;2;0;Ticket 2113;16.705.145.665.712.200;D56;C;0
2114;3;Passenger 2114;female;6.9;0;1;Ticket 2114;3.915.676.853.804.910;E34;S;0
2115;1;Passenger 2115;male;38.5;0;2;Ticket 2115;4.210.225.429.112.080;B12;Q;1
2116;3;Passenger 2116;female;34.3;3;0;Ticket 2116;16.518.668.736.986.500;C85;C;1
2117;1;Passenger 2117;male;36.1;4;1;Ticket 2117;4.201.352.914.737.660;E34;S;1
2118;1;Passenger 2118;female;4.6;1;2;Ticket 2118;56.270.400.220.992.400;B12;S;0
2119;1;Passenger 2119;male;29.6;0;2;Ticket 2119;41.967.590.381.821.400;;C;0
2120;1;Passenger 2120;male;60.8;0;2;Ticket 2120;8.061.146.367.547.020;B12;C;0
2121;3;Passenger 2121;male;30.1;3;3;Ticket 2121;46.048.940.492.314.300;F33;S;1
2122;3;Passenger 2122;female;57.5;4;4;Ticket 2122;32.267.882.519.830.000;G7;C;0
2123;2;Passenger 2123;male;30.2;4;0;Ticket 2123;2.386.089.960.488.700;D56;C;1
2124;3;Passenger 2124;male;34.4;3;4;Ticket 2124;4.544.058.472.043.520;E34;Q;0
2125;1;Passenger 2125;male;45.5;0;4;Ticket 2125;18.477.865.206.497.000;D56;S;1
2126;2;Passenger 2126;male;76.1;1;4;Ticket 2126;1.471.403.704.016.260;;C;1
2127;2;Passenger 2127;male;9.6;0;2;Ticket 2127;2.528.637.785.413.780;;S;0
2128;2;Passenger 2128;male;3.6;4;4;Ticket 2128;23.069.336.195.548.700;F33;Q;0
2129;1;Passenger 2129;female;49.0;0;3;Ticket 2129;17.549.188.287.750.800;D56;S;1
2130;3;Passenger 2130;female;76.0;1;1;Ticket 2130;34.840.194.285.567.200;E34;S;0
2131;1;Passenger 2131;male;79.2;2;2;Ticket 2131;3.809.831.077.873.840;;S;1
2132;2;Passenger 2132;female;39.2;0;0;Ticket 2132;42.722.706.466.991.700;;Q;0
2133;1;Passenger 2133;female;38.0;3;1;Ticket 2133;4.865.640.193.316.190;B12;Q;0
2134;1;Passenger 2134;male;52.0;2;1;Ticket 2134;1.369.948.151.055.890;F33;S;1
2135;3;Passenger 2135;male;44.9;3;1;Ticket 2135;35.946.627.383.253.000;G7;S;0
2136;3;Passenger 2136;male;51.1;3;4;Ticket 2136;2.001.578.265.703.930;C85;Q;1
2137;2;Passenger 2137;female;70.0;3;4;Ticket 2137;3.401.555.761.157.980;G7;C;0
2138;1;Passenger 2138;male;60.0;0;2;Ticket 2138;24.061.093.672.286.400;G7;Q;1
2139;1;Passenger 2139;female;40.3;4;4;Ticket 2139;49.691.768.587.012.600;;S;0
2140;3;Passenger 2140;male;37.5;2;4;Ticket 2140;3.658.065.572.164.210;E34;C;0
2141;1;Passenger 2141;female;51.5;1;4;Ticket 2141;47.648.319.371.499.000;E34;C;0
2142;1;Passenger 2142;male;37.0;4;2;Ticket 2142;41.830.992.699.318.600;B12;C;1
2143;1;Passenger 2143;male;37.2;0;2;Ticket 2143;4.519.360.005.258.680;E34;Q;0
2144;3;Passenger 2144;female;2.3;3;3;Ticket 2144;4.081.375.026.212.640;B12;Q;1
2145;2;Passenger 2145;female;14.8;1;3;Ticket 2145;23.228.376.953.607.600;;Q;0
2146;2;Passenger 2146;female;39.6;2;3;Ticket 2146;12.963.528.440.670.700;;Q;1
2147;1;Passenger 2147;female;66.0;4;3;Ticket 2147;1.883.084.868.480.080;G7;S;1
2148;2;Passenger 2148;female;23.0;4;1;Ticket 2148;15.016.935.156.775.400;;C;0
2149;3;Passenger 2149;female;42.3;1;1;Ticket 2149;26.437.661.789.501.000;;S;0
2150;3;Passenger 2150;male;28.3;0;3;Ticket 2150;2.550.036.111.338.520;C85;Q;0
2151;2;Passenger 2151;female;9.3;2;3;Ticket 2151;26.499.898.009.109.100;F33;Q;0
2152;2;Passenger 2152;male;76.7;1;0;Ticket 2152;4.871.454.563.611.710;G7;S;0
2153;1;Passenger 2153;male;68.5;3;1;Ticket 2153;45.616.973.171.014.500;G7;C;1
2154;2;Passenger 2154;female;7.2;2;0;Ticket 2154;8.504.782.527.340.340;F33;C;0
2155;1;Passenger 2155;male;57.9;4;0;Ticket 2155;18.759.684.817.016.500;C85;Q;1
2156;1;Passenger 2156;female;28.5;1;4;Ticket 2156;21.485.830.883.431.400;;Q;1
2157;3;Passenger 2157;female;79.6;4;2;Ticket 2157;18.346.379.433.656.500;E34;Q;0
2158;3;Passenger 2158;male;24.9;4;1;Ticket 2158;40.025.550.198.393.600;B12;Q;0
2159;3;Passenger 2159;male;19.9;4;3;Ticket 2159;26.439.864.658.445.500;G7;C;0
2160;3;Passenger 2160;female;45.9;0;3;Ticket 2160;2.881.894.094.009.540;F33;S;1
2161;2;Passenger 2161;female;67.0;4;2;Ticket 2161;42.724.171.169.902.300;D56;C;0
2162;3;Passenger 2162;male;16.2;3;1;Ticket 2162;4.039.344.359.406.020;B12;S;0
2163;2;Passenger 2163;male;57.0;3;3;Ticket 2163;7.044.470.379.604.830;D56;Q;1
2164;3;Passenger 2164;male;5.9;2;3;Ticket 2164;35.838.771.912.139.800;D56;Q;0
2165;2;Passenger 2165;male;73.6;4;4;Ticket 2165;2.205.408.838.065.070;G7;S;1
2166;1;Passenger 2166;female;7.4;4;0;Ticket 2166;15.085.120.701.593.700;;Q;0
2167;2;Passenger 2167;female;73.2;1;3;Ticket 2167;29.759.316.346.582.200;D56;C;0
2168;2;Passenger 2168;female;39.8;0;1;Ticket 2168;24.618.853.237.099.800;;Q;1
2169;3;Passenger 2169;female;36.4;2;2;Ticket 2169;18.094.115.695.864.300;C85;Q;0
2170;2;Passenger 2170;male;77.9;4;4;Ticket 2170;1.294.989.546.398.180;E34;Q;1
2171;1;Passenger 2171;male;79.2;1;1;Ticket 2171;34.886.250.615.049.300;D56;Q;0
2172;1;Passenger 2172;female;52.4;0;4;Ticket 2172;3.858.952.667.212.150;G7;C;1
2173;3;Passenger 2173;female;11.0;2;0;Ticket 2173;12.617.081.191.956.500;E34;S;0
2174;1;Passenger 2174;female;41.0;2;3;Ticket 2174;29.476.481.156.276.800;;Q;0
2175;2;Passenger 2175;female;42.8;4;1;Ticket 2175;4.251.325.867.797.910;D56;Q;0
2176;1;Passenger 2176;female;41.6;2;2;Ticket 2176;9.930.071.896.130.140;B12;C;0
2177;3;Passenger 2177;female;46.0;1;0;Ticket 2177;46.887.068.449.112.800;G7;C;0
2178;2;Passenger 2178;female;2.5;2;0;Ticket 2178;3.156.718.376.214.390;C85;C;0
2179;3;Passenger 2179;female;57.2;3;4;Ticket 2179;16.431.408.442.465.300;F33;Q;0
2180;2;Passenger 2180;female;57.3;1;0;Ticket 2180;12.700.656.524.048.400;C85;S;0
2181;1;Passenger 2181;male;10.1;0;1;Ticket 2181;9.457.803.810.915.240;D56;C;0
2182;3;Passenger 2182;female;46.0;0;4;Ticket 2182;12.155.835.142.038.400;G7;C;0
2183;3;Passenger 2183;male;45.9;4;0;Ticket 2183;7.317.550.925.098.480;C85;C;0
2184;2;Passenger 2184;male;54.9;4;2;Ticket 2184;3.080.222.792.579.570;F33;S;1
2185;3;Passenger 2185;female;7.7;3;1;Ticket 2185;8.744.006.635.393.160;B12;Q;0
2186;2;Passenger 2186;female;50.5;0;2;Ticket 2186;2.666.717.695.806.260;E34;Q;0
2187;2;Passenger 2187;male;23.2;0;2;Ticket 2187;29.710.762.906.051.300;B12;Q;0
2188;2;Passenger 2188;male;41.1;0;4;Ticket 2188;15.253.064.068.172.200;C85;C;1
2189;2;Passenger 2189;female;62.1;0;3;Ticket 2189;2.235.714.976.426.570;F33;Q;0
2190;1;Passenger 2190;male;56.7;2;4;Ticket 2190;2.344.067.090.402.700;E34;C;1
2191;2;Passenger 2191;female;10.4;1;1;Ticket 2191;18.041.929.435.989.200;G7;S;0
2192;3;Passenger 2192;female;47.7;1;1;Ticket 2192;3.708.667.102.325.900;F33;S;0
2193;1;Passenger 2193;female;77.6;3;4;Ticket 2193;16.241.480.388.307.700;B12;Q;1
2194;3;Passenger 2194;male;13.4;2;3;Ticket 2194;3.991.685.920.539.930;;C;0
2195;1;Passenger 2195;male;68.4;0;4;Ticket 2195;21.870.774.780.221.000;;C;0
2196;2;Passenger 2196;female;56.5;0;1;Ticket 2196;2.292.340.599.108.320;E34;Q;1
2197;1;Passenger 2197;male;62.1;4;3;Ticket 2197;25.887.688.824.223.900;E34;S;0
2198;1;Passenger 2198;male;23.3;4;1;Ticket 2198;35.795.057.090.567.600;E34;S;1
2199;3;Passenger 2199;male;23.7;3;3;Ticket 2199;140.383.918.585.705;;S;0
2200;3;Passenger 2200;male;72.6;0;3;Ticket 2200;6.518.573.801.909.580;B12;S;1
2201;2;Passenger 2201;male;29.4;3;4;Ticket 2201;28.024.838.091.977.300;E34;S;1
2202;1;Passenger 2202;male;6.0;2;4;Ticket 2202;16.685.392.350.515.500;;Q;0
2203;1;Passenger 2203;male;48.4;1;4;Ticket 2203;22.403.320.026.567.800;E34;Q;1
2204;1;Passenger 2204;female;10.9;0;3;Ticket 2204;32.523.862.062.696.600;E34;Q;0
2205;2;Passenger 2205;male;63.9;2;3;Ticket 2205;24.959.224.186.492.800;F33;S;0
2206;2;Passenger 2206;male;51.7;0;1;Ticket 2206;31.203.801.446.491.700;E34;S;0
2207;2;Passenger 2207;male;70.1;4;2;Ticket 2207;2.743.790.010.462.450;;Q;0
2208;2;Passenger 2208;male;63.0;3;4;Ticket 2208;3.711.992.041.083.690;B12;Q;1
2209;2;Passenger 2209;male;9.9;4;1;Ticket 2209;3.544.386.257.672.510;;S;0
2210;3;Passenger 2210;male;31.1;1;1;Ticket 2210;2.694.239.964.452.660;;C;1
2211;1;Passenger 2211;male;62.2;4;0;Ticket 2211;3.410.569.953.255.540;E34;Q;0
2212;1;Passenger 2212;male;34.0;0;4;Ticket 2212;43.741.200.312.494.300;F33;S;0
2213;1;Passenger 2213;female;77.8;4;1;Ticket 2213;21.897.428.745.514.300;D56;S;0
2214;1;Passenger 2214;male;59.1;0;0;Ticket 2214;20.931.772.101.065.200;G7;Q;0
2215;1;Passenger 2215;male;2.2;1;4;Ticket 2215;38.330.158.232.192.800;D56;C;1
2216;1;Passenger 2216;male;70.5;4;3;Ticket 2216;29.336.414.933.578.700;D56;S;1
2217;1;Passenger 2217;male;9.0;3;0;Ticket 2217;4.014.835.621.018.130;;Q;1
2218;1;Passenger 2218;female;12.1;3;3;Ticket 2218;44.659.544.776.708.500;E34;S;1
2219;3;Passenger 2219;female;59.0;3;2;Ticket 2219;20.237.635.607.631.800;G7;S;0
2220;1;Passenger 2220;female;69.3;4;2;Ticket 2220;37.545.619.632.382.200;D56;S;0
2221;3;Passenger 2221;female;43.4;4;2;Ticket 2221;3.806.031.006.386.340;C85;S;1
2222;2;Passenger 2222;female;23.8;4;2;Ticket 2222;4.767.899.872.145.550;C85;C;0
2223;1;Passenger 2223;female;28.8;0;1;Ticket 2223;31.796.532.159.148.700;C85;Q;0
2224;2;Passenger 2224;female;28.1;1;2;Ticket 2224;300.444.146.088.323;B12;Q;0
